browser_type;login_attempts;duration;packet_size;encryption_used;ip_reputation_score;failed_logins;unusual_time_access;protocol_ICMP;protocol_TCP;protocol_UDP;attack
4;0.16666666666666666;0.13277389755781904;0.27764127764127766;1;0.29322084183935615;0.2;0.0;0;1;0;0
2;0.08333333333333333;0.09922484313488521;0.5642915642915642;1;0.6013260179465514;0.4;0.0;0;1;0;0
0;0.08333333333333333;0.25952506329973374;0.24078624078624078;0;0.4830116196285082;0.2;1.0;0;1;0;0
4;0.08333333333333333;0.11827101335692652;0.42915642915642915;0;0.2228793580733554;0.8;0.0;0;0;1;1
2;0.4166666666666667;0.06139372400413624;0.4832104832104832;0;0.10487784865515928;0.0;0.0;0;1;0;0
0;0.4166666666666667;0.20779172180696553;0.20475020475020475;0;0.08468225477839728;0.6;0.0;0;1;0;1
4;0.3333333333333333;0.07475748770824157;0.34725634725634724;1;0.31872026254875224;0.0;0.0;0;0;1;0
4;0.25;0.08397845348496003;0.0;1;0.2637358966905203;0.2;0.0;0;1;0;1
3;0.25;0.09706045256169712;0.1891891891891892;0;0.48914065708125576;0.8;0.0;0;1;0;1
4;0.08333333333333333;0.043298676024729775;0.3153153153153153;1;0.3243111343577356;0.2;0.0;0;1;0;0
4;0.25;0.14258382285538693;0.15233415233415235;1;0.15259422909918283;0.4;0.0;0;1;0;0
4;0.6666666666666666;0.011422220271731757;0.6240786240786241;1;0.42052922500819695;0.2;0.0;0;0;1;1
4;0.16666666666666666;0.22595971398721362;0.12203112203112203;1;0.31714084636667866;0.2;0.0;0;0;1;0
4;0.25;0.15621787688289318;0.2841932841932842;1;0.08514502512054721;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.048485953186239474;0.3783783783783784;1;0.25629504530220343;0.4;0.0;0;0;1;1
2;0.3333333333333333;0.028491823184289847;0.592956592956593;0;0.3282918212186253;0.4;1.0;0;1;0;0
4;0.4166666666666667;0.054546715328799046;0.12121212121212122;1;0.3986643124055989;0.2;1.0;0;0;1;0
2;0.08333333333333333;0.18185534209050955;0.5470925470925471;1;0.20547552559978377;0.8;0.0;0;1;0;1
4;0.4166666666666667;0.0034999016432863137;0.35872235872235875;0;0.23304250670115126;0.6;0.0;0;1;0;1
4;0.25;0.07013673160892575;0.19574119574119575;1;0.03649632929486335;0.2;0.0;0;1;0;0
2;0.0;0.03255152310788846;0.43243243243243246;1;0.4401358844151697;0.4;0.0;0;1;0;0
0;0.08333333333333333;0.2312610821031897;0.389025389025389;1;0.14415235251269518;0.4;0.0;0;1;0;1
3;0.25;0.059365582510018014;0.257985257985258;0;0.7656423203815799;0.2;0.0;0;1;0;1
4;0.25;0.1331165052547499;0.3677313677313677;1;0.22550985425977058;0.2;0.0;0;0;1;1
0;0.3333333333333333;0.04922182594046572;0.2932022932022932;1;0.04016990361329314;0.2;0.0;0;1;0;1
3;0.5;0.04444065627299087;0.3751023751023751;1;0.7774168496339533;0.2;0.0;1;0;0;1
3;0.4166666666666667;0.04380722939628208;0.4651924651924652;1;0.41092119874876015;0.4;0.0;0;1;0;0
4;0.5;0.12607934780901986;0.6167076167076168;1;0.2226025611905565;0.2;0.0;0;1;0;1
3;0.3333333333333333;0.37055635534727394;0.15397215397215397;0;0.34760565501803514;0.4;0.0;0;0;1;0
4;0.4166666666666667;0.025897653768830357;0.7059787059787059;1;0.2845814312590865;0.2;0.0;0;1;0;0
3;0.16666666666666666;0.11481920734134214;0.036855036855036855;0;0.5473458242348689;0.4;0.0;0;0;1;0
4;0.16666666666666666;0.03425375625944164;0.3316953316953317;1;0.4152076346872695;0.6;0.0;0;0;1;1
4;0.16666666666666666;0.08861767454420674;0.45290745290745293;0;0.37487227043857907;0.2;0.0;0;1;0;1
3;0.16666666666666666;0.08672014358738744;0.40294840294840295;0;0.1805345214204486;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.06645948597449075;0.2547092547092547;1;0.24843672151714685;0.6;0.0;0;1;0;1
4;0.4166666666666667;0.07675376767375666;0.3226863226863227;0;0.15810621683121567;0.6;0.0;0;1;0;1
4;0.25;0.2360610218464437;0.276003276003276;1;0.4690636956010715;0.4;0.0;0;1;0;0
1;0.3333333333333333;0.010253657500574375;0.26044226044226043;1;0.08219192141610263;0.4;0.0;0;0;1;1
4;0.0;0.1972768117780027;0.4954954954954955;1;0.48851594220035655;0.2;1.0;0;1;0;0
3;0.16666666666666666;0.06896952224769416;0.4152334152334152;1;0.33146771390536506;0.8;0.0;0;1;0;1
0;0.25;0.04508899172996102;0.24324324324324326;1;0.332497101681516;0.0;0.0;0;1;0;0
2;0.0;0.021624965380804752;0.5036855036855037;1;0.37796846833937087;0.4;0.0;1;0;0;0
4;0.25;0.18756652045810115;0.407043407043407;0;0.45773495714353635;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.09969179977822415;0.48976248976248976;1;0.3707986284136811;0.6;0.0;0;1;0;1
4;0.5;0.14494909864539612;0.4594594594594595;1;0.23070844267307902;0.4;0.0;0;1;0;1
4;0.25;0.04202096954359806;0.22113022113022113;0;0.40113582819275967;0.6;0.0;1;0;0;1
3;0.08333333333333333;0.055470581448817835;0.26453726453726456;1;0.42646560876312756;0.2;0.0;1;0;0;0
3;0.16666666666666666;0.2724545825794536;0.47911547911547914;0;0.32986414525047525;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.3614244530650511;0.457002457002457;1;0.06277773536802214;0.4;0.0;0;0;1;0
1;0.25;0.14974820632681995;0.35298935298935297;1;0.760153265137356;0.6;1.0;0;1;0;1
4;0.16666666666666666;0.15392453884113286;0.3759213759213759;0;0.43868512299645246;0.0;0.0;1;0;0;0
3;0.0;0.13183553725740754;0.5659295659295659;1;0.8205178612680256;0.4;0.0;0;1;0;1
3;0.4166666666666667;0.0983815733612774;0.2596232596232596;1;0.4292153696022592;0.4;1.0;0;1;0;1
4;0.3333333333333333;0.10052296875997188;0.44635544635544633;0;0.2553084135410724;0.8;1.0;0;1;0;1
4;0.5;0.3692017526325301;0.3235053235053235;1;0.4152961817754783;0.4;1.0;0;1;0;1
4;0.08333333333333333;0.1545861429220026;0.32104832104832104;1;0.20452947335980137;0.4;1.0;0;0;1;0
4;0.4166666666666667;0.1184524701255313;0.5364455364455365;1;0.13266953719692606;0.2;0.0;0;1;0;0
4;0.08333333333333333;0.02324908868149856;0.49221949221949224;1;0.33483678797292876;0.2;1.0;1;0;0;0
4;0.08333333333333333;0.420018262169195;0.48976248976248976;0;0.22036311363581274;0.0;0.0;0;1;0;0
4;0.3333333333333333;0.0816652630840465;0.5708435708435708;1;0.23964791041779598;0.6;0.0;0;1;0;1
3;0.25;0.3200794307357565;0.36036036036036034;1;0.038032036073917995;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.13903881229626147;0.46846846846846846;1;0.5725250202985461;0.4;0.0;0;1;0;1
4;0.6666666666666666;0.004481981590103859;0.30548730548730546;1;0.7084600821314212;0.4;0.0;0;0;1;1
4;0.3333333333333333;0.08609002207419572;0.4095004095004095;1;0.757590958577777;0.6;0.0;0;1;0;1
3;0.16666666666666666;0.24827465321182254;0.33497133497133497;1;0.2213645864466554;0.2;0.0;0;1;0;0
2;0.16666666666666666;0.005846480868339171;0.3726453726453726;1;0.0995465261718063;0.6;0.0;0;1;0;1
0;0.0;0.22417412586593388;0.45454545454545453;1;0.3090805691526629;0.2;0.0;0;1;0;0
1;0.0;0.10567248135381405;0.22276822276822278;1;0.17777337694815715;0.2;0.0;1;0;0;0
2;0.16666666666666666;0.004998578121731402;0.6994266994266994;0;0.09585645818661157;0.0;0.0;0;1;0;1
4;0.3333333333333333;0.05197724311162613;0.19164619164619165;0;0.12778803382404894;0.0;0.0;0;0;1;0
4;0.0;0.003339142498289153;0.15806715806715807;0;0.05451503981097106;0.4;0.0;0;1;0;0
4;0.08333333333333333;0.00012158983755758059;0.5462735462735463;1;0.6440106852696139;0.4;0.0;0;1;0;0
3;0.16666666666666666;0.25222470372706174;0.4864864864864865;1;0.29365535823273214;0.2;0.0;1;0;0;1
4;0.25;0.15354874678105965;0.45864045864045866;0;0.4235446127342916;0.2;0.0;0;1;0;0
4;0.25;0.037955721541486874;0.4594594594594595;0;0.9402191371714574;0.6;0.0;0;1;0;1
3;0.3333333333333333;0.01336172095581963;0.3546273546273546;1;0.3538549068572901;0.2;0.0;0;1;0;1
4;0.3333333333333333;0.006158099479074229;0.20966420966420968;1;0.2582842698926782;0.0;0.0;0;1;0;0
3;0.25;0.27716375989772096;0.36936936936936937;1;0.45885382738955294;0.2;0.0;0;0;1;0
4;0.3333333333333333;0.10923004315327876;0.2457002457002457;0;0.25992935437857295;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.019404346645062288;0.5167895167895168;1;0.2884491201739275;0.2;0.0;0;0;1;1
4;0.3333333333333333;0.12722175557260515;0.3325143325143325;0;0.4143206399270532;0.2;0.0;0;1;0;0
3;0.25;0.7569977891390139;0.22113022113022113;1;0.1491759764118657;0.2;0.0;0;1;0;0
4;0.08333333333333333;0.17253926020551347;0.30384930384930386;1;0.1593901390157198;0.0;0.0;0;1;0;0
4;0.25;0.06575084906524356;0.42424242424242425;1;0.16689310871451105;0.0;0.0;0;1;0;0
4;0.16666666666666666;0.18718877545653992;0.26453726453726456;1;0.5469025624493095;0.6;0.0;1;0;0;1
3;0.75;0.15167421024536018;0.22194922194922195;1;0.45267137777993544;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.010259599832120376;0.3963963963963964;1;0.4599926416843917;0.0;0.0;0;1;0;0
4;0.5833333333333334;0.2891808479575325;0.3963963963963964;1;0.6389519205529455;0.2;0.0;0;0;1;1
3;0.0;0.23971770246050073;0.27354627354627353;1;0.01916667242119994;0.6;1.0;0;0;1;1
3;0.0;0.09928813564380891;0.27927927927927926;1;0.40265132315243624;0.2;1.0;0;1;0;0
2;0.3333333333333333;0.07888350491597869;0.39475839475839475;1;0.2861504776000223;0.0;1.0;0;0;1;0
4;0.25;0.02868591320579424;0.11957411957411958;0;0.05234215757986266;0.6;0.0;0;1;0;1
0;0.08333333333333333;0.20004802519230513;0.12612612612612611;1;0.8374605728579524;0.2;0.0;0;1;0;1
4;0.3333333333333333;0.06284476934269653;0.23914823914823916;1;0.39361431197530866;0.6;1.0;0;1;0;1
3;0.5833333333333334;0.09627139521754637;0.32186732186732187;1;0.04145953926690979;0.4;0.0;0;1;0;1
2;0.5833333333333334;0.020674578347989872;0.40786240786240785;1;0.4709513226744526;0.2;0.0;0;1;0;1
2;0.3333333333333333;0.02669837114600092;0.5986895986895987;1;0.5571241001142768;0.8;0.0;0;1;0;1
3;0.16666666666666666;0.46872386425690543;0.49713349713349714;1;0.39237963949859944;0.6;0.0;0;1;0;1
1;0.3333333333333333;0.07572781678303153;0.3308763308763309;1;0.28495562991204476;0.2;0.0;0;0;1;1
4;0.16666666666666666;0.18813056405959241;0.3538083538083538;0;0.26613860106504517;0.2;0.0;1;0;0;0
3;0.3333333333333333;0.1969147607913123;0.19246519246519248;1;0.6303270217578327;0.0;0.0;0;0;1;0
4;0.25;0.4439474746252352;0.3538083538083538;1;0.5043196607481908;0.6;0.0;0;1;0;1
4;0.08333333333333333;0.4526673331301799;0.3095823095823096;1;0.498618237495452;0.6;0.0;0;1;0;1
4;0.25;0.06786625908793747;0.4095004095004095;1;0.34297142859259266;0.4;0.0;0;1;0;1
3;0.16666666666666666;0.33397278864773305;0.22113022113022113;0;0.09954285375499251;0.6;0.0;0;1;0;1
2;0.16666666666666666;0.05053996850835181;0.44144144144144143;0;0.6833853735749111;0.2;0.0;0;1;0;1
4;0.4166666666666667;0.10402918322670167;0.6076986076986077;0;0.7885533745626565;0.0;0.0;0;1;0;1
3;0.3333333333333333;0.19179508335914625;0.33906633906633904;0;0.5924755159994616;0.4;0.0;0;0;1;0
4;0.5;0.27263873913849374;0.4226044226044226;1;0.22883143454923793;0.8;0.0;0;1;0;1
3;0.25;0.0824907740621861;0.4701064701064701;1;0.21700224600141235;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.06013090194097214;0.29074529074529076;0;0.4976280223388479;0.2;1.0;0;1;0;0
4;0.16666666666666666;0.14500741865953373;0.3931203931203931;0;0.2473158214253141;0.6;1.0;0;1;0;1
1;0.08333333333333333;0.06765585648572012;0.35872235872235875;0;0.24899102010342414;0.4;0.0;0;1;0;0
2;0.08333333333333333;0.1238974296219051;0.3726453726453726;1;0.5600915356093097;0.2;0.0;0;1;0;0
3;0.25;0.18138053508807966;0.23013923013923013;1;0.3363856332655332;0.4;1.0;0;1;0;0
4;0.3333333333333333;0.20462357641269557;0.36036036036036034;0;0.6084230957991168;0.2;0.0;0;1;0;0
3;0.3333333333333333;0.03258193320908677;0.4381654381654382;1;0.3528384904333432;0.4;1.0;0;1;0;0
4;0.4166666666666667;0.09421468771142558;0.5945945945945946;1;0.05881670238186425;0.2;0.0;0;0;1;0
3;0.5;0.0027514126514033093;0.5135135135135135;0;0.10624370808831811;0.2;1.0;0;0;1;1
2;0.4166666666666667;0.17776694156439962;0.7092547092547092;0;0.4141411578519567;0.6;0.0;0;1;0;1
3;0.08333333333333333;0.014800240533155705;0.23095823095823095;0;0.30966298058660774;0.4;0.0;0;1;0;0
2;0.0;0.22839154160082;0.4995904995904996;0;0.28453144395867225;0.4;1.0;0;0;1;0
4;0.3333333333333333;0.058038684870671736;0.38656838656838655;1;0.3150286229882769;0.2;1.0;0;1;0;0
4;0.4166666666666667;0.020297244577022408;0.714987714987715;1;0.825956270512584;0.2;0.0;0;1;0;1
4;0.25;0.17670400247065307;0.2244062244062244;0;0.4233274824074134;0.4;1.0;0;1;0;1
2;0.4166666666666667;0.02479888071846989;0.2194922194922195;1;0.23286478949546066;0.2;0.0;0;1;0;0
4;0.5;0.0557376708658617;0.2588042588042588;1;0.23359723583956124;0.8;1.0;0;0;1;1
3;0.08333333333333333;0.09303134413157235;0.009009009009009009;0;0.7527678677345535;0.2;0.0;0;0;1;1
4;0.3333333333333333;0.049592830547190596;0.2702702702702703;1;0.08230619801048158;0.2;0.0;0;1;0;0
3;0.08333333333333333;0.021879847255909787;0.2325962325962326;1;0.14149756278536327;0.6;0.0;0;1;0;1
0;0.4166666666666667;0.05790449842559586;0.38165438165438165;0;0.09599550535754915;0.2;1.0;0;1;0;0
4;0.5;0.017262614645129206;0.41277641277641275;0;0.3309911528194662;0.4;0.0;0;1;0;1
4;0.25;0.14123483055263764;0.6642096642096642;1;0.13485175715355602;0.6;0.0;1;0;0;1
3;0.3333333333333333;0.020864783896663106;0.5126945126945127;1;0.16038597184272402;0.4;0.0;0;1;0;0
2;0.25;0.07320207616916498;0.2620802620802621;0;0.12458045391478537;0.2;0.0;0;1;0;0
4;0.25;0.0913744534694686;0.20966420966420968;0;0.36015727163142164;0.0;0.0;0;0;1;0
4;0.08333333333333333;0.3227881396148545;0.43734643734643736;1;0.05693206044350097;0.4;1.0;0;0;1;1
4;0.25;0.008997665369406533;0.14004914004914004;1;0.26310160258101856;0.4;0.0;0;0;1;0
4;0.5833333333333334;0.2965452198368732;0.6568386568386568;0;0.12604750679677454;0.2;0.0;0;1;0;1
4;0.08333333333333333;0.025909120842108876;0.5495495495495496;0;0.126902122794705;0.4;0.0;0;1;0;0
4;0.0;0.2044898867938825;0.2800982800982801;0;0.4168881056063292;0.4;0.0;0;1;0;0
4;0.5;0.010484726078812717;0.07616707616707617;1;0.10481757361333892;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.49875996155191804;0.5782145782145782;1;0.4718181746545828;0.2;0.0;1;0;0;0
3;0.08333333333333333;0.18333782369339874;0.33824733824733827;1;0.3847149633945269;0.0;0.0;0;1;0;0
4;0.16666666666666666;0.007165037546858025;0.5593775593775594;1;0.18431280905005973;0.8;0.0;1;0;0;1
4;0.3333333333333333;0.02673917951032034;0.09582309582309582;1;0.46895557343332417;0.0;0.0;0;1;0;1
0;0.25;0.08841907946639067;0.2588042588042588;1;0.5613240619735473;0.6;0.0;0;0;1;1
1;0.3333333333333333;0.08242835030849638;0.3579033579033579;1;0.4064643638396275;0.0;0.0;0;1;0;1
3;0.4166666666666667;0.11033868824507591;0.36445536445536447;1;0.15876997050138866;0.4;0.0;1;0;0;0
4;0.16666666666666666;0.069216744215112;0.28255528255528256;1;0.20288894433071866;0.0;0.0;0;1;0;0
0;0.25;0.1473459476568492;0.45864045864045866;1;0.28260488042311105;0.4;1.0;0;1;0;0
3;0.25;0.047603582687879425;0.18181818181818182;0;0.16778310513672076;0.0;0.0;0;0;1;0
4;0.25;0.021522361192952377;0.3333333333333333;1;0.41377162905232073;0.4;0.0;0;1;0;0
2;0.16666666666666666;0.003753958301066317;0.37674037674037675;1;0.3902928307641814;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.043624621508629925;0.4406224406224406;1;0.3108784800957041;0.2;0.0;1;0;0;0
3;0.4166666666666667;0.06186831254445312;0.47338247338247336;0;0.34296224642183065;0.0;0.0;0;1;0;0
4;0.4166666666666667;0.11966235931153049;0.17280917280917282;1;0.1550847905105599;0.2;0.0;0;1;0;0
3;0.08333333333333333;0.1826594494063229;0.10565110565110565;1;0.2966659599470969;0.4;1.0;0;1;0;0
4;0.4166666666666667;0.030475503632933065;0.5659295659295659;1;0.5175786073530138;0.4;0.0;0;0;1;0
3;0.3333333333333333;0.07555261079653834;0.41113841113841115;0;0.6646630625669055;0.4;0.0;0;1;0;1
4;0.25;0.029552681621416534;0.23423423423423423;1;0.34364220611172897;0.6;0.0;0;1;0;1
3;0.4166666666666667;0.3358815472438645;0.6109746109746109;1;0.5245737229863675;0.4;0.0;0;1;0;0
4;0.0;0.11596416504737596;0.3759213759213759;0;0.2638507760185237;0.2;0.0;0;1;0;1
4;0.3333333333333333;0.1259852740511857;0.5495495495495496;0;0.042613576160540616;0.4;0.0;0;1;0;1
2;0.08333333333333333;0.08422997539315596;0.3677313677313677;1;0.4754698064478579;0.2;0.0;0;1;0;1
4;0.4166666666666667;0.03676535199014263;0.6945126945126945;1;0.5604341901482854;0.4;0.0;0;1;0;1
3;0.5;0.024818847383930063;0.6445536445536445;0;0.2647146691161617;0.4;0.0;0;1;0;1
4;0.25;0.11887431380298388;0.31613431613431614;1;0.14970978196025708;0.2;0.0;0;1;0;0
3;0.25;0.28336162682046645;0.515970515970516;0;0.14290561038781457;0.8;1.0;0;1;0;1
3;0.5;0.02656695916531348;0.46273546273546273;1;0.19448534900083134;0.0;1.0;0;1;0;1
3;0.08333333333333333;0.09429422186137025;0.5806715806715806;0;0.1774177403964917;0.2;0.0;0;1;0;0
2;0.4166666666666667;0.0837801026430242;0.19901719901719903;1;0.8510828874304625;0.6;0.0;0;1;0;1
2;0.08333333333333333;0.11411895778747086;0.4692874692874693;1;0.15405706855202403;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.09853802387111966;0.5298935298935299;1;0.04754695848084702;0.4;0.0;0;1;0;0
3;0.25;0.035374251547860606;0.0687960687960688;1;0.25031888244488043;0.2;0.0;0;0;1;1
4;0.16666666666666666;0.13076351221722282;0.16298116298116297;0;0.12941924130998922;0.6;1.0;0;1;0;1
4;0.0;0.03535362915450947;0.02293202293202293;1;0.3133372208090081;0.8;0.0;0;1;0;1
4;0.08333333333333333;0.11769715083423041;0.31285831285831284;1;0.6215713957755912;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.03960612794573693;0.4742014742014742;0;0.2727031730698786;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.00950150539921465;0.6027846027846028;0;0.609820033152471;0.2;0.0;0;0;1;0
3;0.08333333333333333;0.015071218585191858;0.36855036855036855;1;0.3958986007074662;0.4;0.0;0;1;0;1
2;0.5833333333333334;0.19980521649334346;0.6232596232596233;1;0.4138133387318407;0.6;1.0;0;1;0;1
4;0.3333333333333333;0.014325625395504322;0.13022113022113022;1;0.6763068832022585;0.4;0.0;0;1;0;1
4;0.25;0.044575784935307915;0.07780507780507781;1;0.17636421533127603;0.4;0.0;0;1;0;0
4;0.08333333333333333;0.037669475536555724;0.34725634725634724;1;0.12542307034680494;0.6;0.0;0;1;0;1
2;0.4166666666666667;0.006562110808317645;0.41932841932841936;0;0.47568120329911506;0.4;0.0;0;1;0;0
1;0.25;0.1017500968408065;0.35135135135135137;1;0.5708809349507775;0.0;0.0;0;0;1;1
4;0.25;0.17833464910285846;0.018018018018018018;0;0.43092534324857384;0.4;0.0;0;1;0;1
4;0.16666666666666666;0.5418479988993073;0.34234234234234234;1;0.2774275122865997;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.30584588117575123;0.14332514332514332;1;0.7336303483362582;0.4;0.0;0;1;0;1
3;0.25;0.005558824889352388;0.46601146601146604;1;0.123989955736704;0.4;1.0;0;1;0;0
4;0.25;0.03305964705054099;0.4168714168714169;0;0.046238536613458524;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.05903893529149392;0.2031122031122031;1;0.1310796964306071;0.4;0.0;0;1;0;1
3;0.08333333333333333;0.2313171063722185;0.2727272727272727;0;0.29805556490213747;0.6;0.0;0;1;0;1
2;0.25;0.049602365587266876;0.18345618345618345;1;0.40709919284889534;0.2;0.0;0;1;0;0
3;0.16666666666666666;0.09391759325308247;0.3464373464373464;1;0.32104468875091996;0.6;0.0;0;0;1;1
2;0.3333333333333333;0.11983359743390702;0.5135135135135135;0;0.30067568445515447;0.4;1.0;0;1;0;0
4;0.25;0.0392927277828695;0.19492219492219492;0;0.707916625988774;0.2;0.0;0;0;1;1
3;0.08333333333333333;0.09697020117505749;0.438984438984439;1;0.3060410430984704;0.4;0.0;0;1;0;0
4;0.0;0.00574148690869348;0.26945126945126946;1;0.34701467783562373;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.07273032524900994;0.22686322686322685;1;0.35277543610256673;0.4;0.0;0;0;1;0
2;0.16666666666666666;0.05285774632971586;0.33906633906633904;1;0.22547934741580128;0.6;0.0;0;1;0;1
3;0.08333333333333333;0.04885197747227998;0.18673218673218672;1;0.03174938899061034;0.2;1.0;0;0;1;0
3;0.08333333333333333;0.02972110803969991;0.26617526617526616;1;0.3861425218484537;0.2;0.0;0;0;1;1
4;0.25;0.18933963015204974;0.16052416052416052;1;0.5576919646984629;0.2;0.0;0;1;0;0
0;0.3333333333333333;0.2376439924743678;0.6781326781326781;1;0.5388432766900535;0.4;0.0;0;1;0;0
3;0.3333333333333333;0.24365084932238176;0.3628173628173628;1;0.3055650680469296;0.0;1.0;0;1;0;0
2;0.16666666666666666;0.05604904300508811;0.24242424242424243;1;0.1662766040319552;0.2;0.0;1;0;0;0
4;0.16666666666666666;0.033307576208710214;0.3914823914823915;1;0.5417018595830514;0.2;1.0;0;0;1;0
3;0.08333333333333333;0.01145752369936712;0.33824733824733827;1;0.06606148075322073;0.4;1.0;0;1;0;0
2;0.16666666666666666;0.12410314979216966;0.3202293202293202;1;0.08865912319463236;0.0;0.0;0;1;0;0
4;0.25;0.044518385731729705;0.457002457002457;0;0.5993123596002332;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.0359682238915121;0.48075348075348073;1;0.4047111509814751;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.05159418644439768;0.26945126945126946;1;0.27298841571889054;0.0;0.0;0;1;0;0
3;0.3333333333333333;0.08995241859068484;0.2620802620802621;0;0.46602733049456807;0.2;1.0;0;1;0;0
4;0.3333333333333333;0.019585606226442256;0.31122031122031124;1;0.5433183453726469;0.4;0.0;0;1;0;0
4;0.25;0.361870394141599;0.0;1;0.1271554404905335;0.0;0.0;0;1;0;0
4;0.25;0.14669898088046482;0.10810810810810811;1;0.44041400218275245;0.4;0.0;0;0;1;0
4;0.08333333333333333;0.005261886229003181;0.5806715806715806;1;0.235013377201877;0.2;0.0;0;0;1;0
0;0.25;0.040700927378121754;0.6257166257166257;1;0.5961734581809576;0.2;0.0;0;0;1;0
0;0.16666666666666666;0.005669638428662111;0.31613431613431614;0;0.18359298613688135;0.2;0.0;0;0;1;0
